id;user;uid;version;changeset;timestamp
486890836;Ajbelnuovo;1799626;1;47800606;2017-04-15T01:23:09Z
486890837;Ajbelnuovo;1799626;1;47800606;2017-04-15T01:23:09Z
486890838;Ajbelnuovo;1799626;1;47800606;2017-04-15T01:23:09Z
486890839;Ajbelnuovo;1799626;1;47800606;2017-04-15T01:23:09Z
486890840;Ajbelnuovo;1799626;1;47800606;2017-04-15T01:23:09Z
486893369;Ajbelnuovo;1799626;1;47801032;2017-04-15T01:53:20Z
486893371;Ajbelnuovo;1799626;1;47801032;2017-04-15T01:53:20Z
486893373;Ajbelnuovo;1799626;1;47801032;2017-04-15T01:53:20Z
486893376;Ajbelnuovo;1799626;1;47801032;2017-04-15T01:53:21Z
486893379;Ajbelnuovo;1799626;1;47801032;2017-04-15T01:53:21Z
486893381;Naoliv;463507;2;51793567;2017-09-06T21:10:58Z
486899666;Ajbelnuovo;1799626;1;47802081;2017-04-15T03:00:57Z
486899667;Ajbelnuovo;1799626;1;47802081;2017-04-15T03:00:57Z
486899668;Ajbelnuovo;1799626;1;47802081;2017-04-15T03:00:57Z
486899669;Ajbelnuovo;1799626;1;47802081;2017-04-15T03:00:57Z
486899670;Ajbelnuovo;1799626;1;47802081;2017-04-15T03:00:57Z
486899671;Ajbelnuovo;1799626;1;47802081;2017-04-15T03:00:57Z
486899672;Ajbelnuovo;1799626;1;47802081;2017-04-15T03:00:57Z
486899673;Ajbelnuovo;1799626;1;47802081;2017-04-15T03:00:57Z
486899674;Ajbelnuovo;1799626;1;47802081;2017-04-15T03:00:57Z
486899675;Ajbelnuovo;1799626;1;47802081;2017-04-15T03:00:57Z
486899676;Ajbelnuovo;1799626;1;47802081;2017-04-15T03:00:57Z
486899677;Ajbelnuovo;1799626;1;47802081;2017-04-15T03:00:57Z
486899678;Ajbelnuovo;1799626;1;47802081;2017-04-15T03:00:58Z
486899679;Ajbelnuovo;1799626;1;47802081;2017-04-15T03:00:58Z
486899680;Ajbelnuovo;1799626;1;47802081;2017-04-15T03:00:58Z
486899681;Ajbelnuovo;1799626;1;47802081;2017-04-15T03:00:58Z
486899682;Ajbelnuovo;1799626;2;47827559;2017-04-16T00:21:30Z
486899683;Ajbelnuovo;1799626;1;47802081;2017-04-15T03:00:58Z
486899684;Ajbelnuovo;1799626;1;47802081;2017-04-15T03:00:58Z
486899685;Ajbelnuovo;1799626;1;47802081;2017-04-15T03:00:58Z
486899686;Ajbelnuovo;1799626;1;47802081;2017-04-15T03:00:58Z
486899687;Ajbelnuovo;1799626;1;47802081;2017-04-15T03:00:58Z
486899688;Ajbelnuovo;1799626;1;47802081;2017-04-15T03:00:58Z
486899689;Ajbelnuovo;1799626;1;47802081;2017-04-15T03:00:59Z
487013695;Ajbelnuovo;1799626;1;47818436;2017-04-15T16:25:08Z
487013696;Ajbelnuovo;1799626;1;47818436;2017-04-15T16:25:08Z
487013697;Ajbelnuovo;1799626;1;47818436;2017-04-15T16:25:08Z
487017189;Ajbelnuovo;1799626;1;47818924;2017-04-15T16:43:36Z
487017190;Ajbelnuovo;1799626;1;47818924;2017-04-15T16:43:36Z
487025713;Ajbelnuovo;1799626;1;47820388;2017-04-15T17:44:36Z
487025714;Ajbelnuovo;1799626;1;47820388;2017-04-15T17:44:36Z
487025715;Ajbelnuovo;1799626;1;47820388;2017-04-15T17:44:36Z
487025716;Ajbelnuovo;1799626;1;47820388;2017-04-15T17:44:36Z
487025717;Ajbelnuovo;1799626;1;47820388;2017-04-15T17:44:36Z
487080858;Ajbelnuovo;1799626;1;47827559;2017-04-16T00:21:26Z
487080859;Ajbelnuovo;1799626;1;47827559;2017-04-16T00:21:26Z
487080860;Ajbelnuovo;1799626;1;47827559;2017-04-16T00:21:26Z
487080861;Ajbelnuovo;1799626;1;47827559;2017-04-16T00:21:26Z
487080862;Ajbelnuovo;1799626;1;47827559;2017-04-16T00:21:26Z
487080863;Ajbelnuovo;1799626;1;47827559;2017-04-16T00:21:26Z
487080864;Ajbelnuovo;1799626;1;47827559;2017-04-16T00:21:26Z
487080865;Ajbelnuovo;1799626;2;51698827;2017-09-03T17:55:51Z
487080866;Ajbelnuovo;1799626;2;51683895;2017-09-03T03:28:01Z
487080867;Ajbelnuovo;1799626;2;51683895;2017-09-03T03:28:01Z
487080868;Ajbelnuovo;1799626;2;53194598;2017-10-24T00:46:20Z
487080869;Ajbelnuovo;1799626;2;54686131;2017-12-16T17:44:22Z
487080870;Ajbelnuovo;1799626;2;51698827;2017-09-03T17:55:52Z
487080871;Ajbelnuovo;1799626;1;47827559;2017-04-16T00:21:27Z
487080872;Ajbelnuovo;1799626;3;53193340;2017-10-23T22:59:15Z
487080873;Ajbelnuovo;1799626;2;51659119;2017-09-02T02:49:48Z
487080874;Ajbelnuovo;1799626;2;53194315;2017-10-24T00:14:21Z
487084363;Ajbelnuovo;1799626;1;47828165;2017-04-16T01:26:36Z
487084364;Ajbelnuovo;1799626;1;47828165;2017-04-16T01:26:36Z
487084366;Ajbelnuovo;1799626;1;47828165;2017-04-16T01:26:36Z
487084367;Ajbelnuovo;1799626;1;47828165;2017-04-16T01:26:36Z
487084368;Ajbelnuovo;1799626;1;47828165;2017-04-16T01:26:36Z
487084369;Ajbelnuovo;1799626;1;47828165;2017-04-16T01:26:36Z
487084370;Ajbelnuovo;1799626;1;47828165;2017-04-16T01:26:36Z
487084371;Ajbelnuovo;1799626;2;53085134;2017-10-20T00:28:51Z
487084372;Ajbelnuovo;1799626;3;51691575;2017-09-03T12:28:56Z
487084373;Ajbelnuovo;1799626;1;47828165;2017-04-16T01:26:36Z
487084374;Ajbelnuovo;1799626;2;53564345;2017-11-06T19:29:42Z
487084375;Ajbelnuovo;1799626;1;47828165;2017-04-16T01:26:36Z
487084376;Ajbelnuovo;1799626;1;47828165;2017-04-16T01:26:36Z
487084377;Ajbelnuovo;1799626;1;47828165;2017-04-16T01:26:36Z
487084378;Ajbelnuovo;1799626;1;47828165;2017-04-16T01:26:36Z
487084379;Ajbelnuovo;1799626;2;53194598;2017-10-24T00:46:22Z
487084380;Ajbelnuovo;1799626;1;47828165;2017-04-16T01:26:37Z
487084381;Ajbelnuovo;1799626;1;47828165;2017-04-16T01:26:37Z
487084391;Ajbelnuovo;1799626;2;53207442;2017-10-24T12:41:36Z
487084392;Ajbelnuovo;1799626;2;53207442;2017-10-24T12:41:36Z
487085061;Murilo moura;1704845;1;47828255;2017-04-16T01:42:31Z
487142905;Erickdeoliveiraleal;463504;1;47838280;2017-04-16T13:24:54Z
487180806;Ajbelnuovo;1799626;1;47844756;2017-04-16T18:03:11Z
487180807;Ajbelnuovo;1799626;1;47844756;2017-04-16T18:03:11Z
487180809;Ajbelnuovo;1799626;1;47844756;2017-04-16T18:03:11Z
487180810;Ajbelnuovo;1799626;1;47844756;2017-04-16T18:03:11Z
487180811;Ajbelnuovo;1799626;1;47844756;2017-04-16T18:03:11Z
487180812;Ajbelnuovo;1799626;1;47844756;2017-04-16T18:03:11Z
487180813;Ajbelnuovo;1799626;1;47844756;2017-04-16T18:03:11Z
487180814;Ajbelnuovo;1799626;1;47844756;2017-04-16T18:03:12Z
487180815;Ajbelnuovo;1799626;1;47844756;2017-04-16T18:03:12Z
487180816;Ajbelnuovo;1799626;1;47844756;2017-04-16T18:03:12Z
487180817;Ajbelnuovo;1799626;2;47845055;2017-04-16T18:15:31Z
487180818;Ajbelnuovo;1799626;1;47844756;2017-04-16T18:03:12Z
487180819;Ajbelnuovo;1799626;2;47845055;2017-04-16T18:15:31Z
487183282;Ajbelnuovo;1799626;1;47845055;2017-04-16T18:15:30Z
487183283;Ajbelnuovo;1799626;1;47845055;2017-04-16T18:15:30Z
487183284;Ajbelnuovo;1799626;1;47845055;2017-04-16T18:15:31Z
487183285;Ajbelnuovo;1799626;1;47845055;2017-04-16T18:15:31Z
487231475;Murilo moura;1704845;1;47851910;2017-04-17T00:14:25Z
487231476;Murilo moura;1704845;1;47851910;2017-04-17T00:14:25Z
487232630;Bonix-mapper;2030995;3;48056760;2017-04-23T11:06:22Z
487234313;Murilo moura;1704845;1;47852209;2017-04-17T00:45:53Z
487235664;Bonix-mapper;2030995;2;48059726;2017-04-23T13:00:20Z
487506858;Ajbelnuovo;1799626;1;47882451;2017-04-17T19:13:07Z
487506861;Ajbelnuovo;1799626;1;47882451;2017-04-17T19:13:07Z
487523269;Ricardonetell;5687950;1;47884937;2017-04-17T20:44:02Z
488114585;Pyram;497849;3;55364123;2018-01-11T21:10:23Z
488114586;Pyram;497849;3;55364123;2018-01-11T21:10:23Z
488114587;Ajbelnuovo;1799626;1;47953166;2017-04-19T21:44:06Z
488114588;Ajbelnuovo;1799626;1;47953166;2017-04-19T21:44:06Z
488114589;Ajbelnuovo;1799626;1;47953166;2017-04-19T21:44:06Z
488114590;Ajbelnuovo;1799626;1;47953166;2017-04-19T21:44:06Z
488114591;Ajbelnuovo;1799626;1;47953166;2017-04-19T21:44:06Z
488114592;Ajbelnuovo;1799626;3;51704439;2017-09-03T23:23:41Z
488114593;Ajbelnuovo;1799626;2;51704222;2017-09-03T23:04:27Z
488114594;Ajbelnuovo;1799626;1;47953166;2017-04-19T21:44:06Z
488119146;Ajbelnuovo;1799626;1;47953878;2017-04-19T22:25:18Z
488119147;Ajbelnuovo;1799626;1;47953878;2017-04-19T22:25:18Z
488119148;Ajbelnuovo;1799626;1;47953878;2017-04-19T22:25:18Z
488119149;Ajbelnuovo;1799626;1;47953878;2017-04-19T22:25:18Z
488119150;Ajbelnuovo;1799626;1;47953878;2017-04-19T22:25:18Z
488119151;Ajbelnuovo;1799626;1;47953878;2017-04-19T22:25:18Z
488119152;Ajbelnuovo;1799626;1;47953878;2017-04-19T22:25:18Z
488119153;Ajbelnuovo;1799626;1;47953878;2017-04-19T22:25:18Z
488119154;Ajbelnuovo;1799626;1;47953878;2017-04-19T22:25:18Z
488119155;Ajbelnuovo;1799626;1;47953878;2017-04-19T22:25:18Z
488119156;Ajbelnuovo;1799626;1;47953878;2017-04-19T22:25:18Z
488119157;Ajbelnuovo;1799626;1;47953878;2017-04-19T22:25:19Z
488119816;Ajbelnuovo;1799626;1;47953952;2017-04-19T22:30:48Z
488126040;Ajbelnuovo;1799626;1;47954856;2017-04-19T23:34:53Z
488126041;Ajbelnuovo;1799626;1;47954856;2017-04-19T23:34:53Z
488126042;Ajbelnuovo;1799626;1;47954856;2017-04-19T23:34:53Z
488389904;Erickdeoliveiraleal;463504;2;53099587;2017-10-20T14:18:33Z
488389905;Cyberknightmk;3167029;1;47992171;2017-04-21T06:21:48Z
488389906;Cyberknightmk;3167029;1;47992171;2017-04-21T06:21:49Z
488389907;Cyberknightmk;3167029;1;47992171;2017-04-21T06:21:49Z
488389908;Cyberknightmk;3167029;1;47992171;2017-04-21T06:21:49Z
488389909;Cyberknightmk;3167029;1;47992171;2017-04-21T06:21:49Z
488843815;Bonix-mapper;2030995;1;48056760;2017-04-23T11:06:12Z
488843816;Bonix-mapper;2030995;1;48056760;2017-04-23T11:06:12Z
488843818;Bonix-mapper;2030995;1;48056760;2017-04-23T11:06:13Z
488843820;Bonix-mapper;2030995;1;48056760;2017-04-23T11:06:13Z
488843822;Bonix-mapper;2030995;1;48056760;2017-04-23T11:06:13Z
488843824;Bonix-mapper;2030995;1;48056760;2017-04-23T11:06:13Z
488843825;Bonix-mapper;2030995;1;48056760;2017-04-23T11:06:13Z
488843828;Bonix-mapper;2030995;1;48056760;2017-04-23T11:06:13Z
488843830;Bonix-mapper;2030995;1;48056760;2017-04-23T11:06:13Z
488843833;Bonix-mapper;2030995;1;48056760;2017-04-23T11:06:13Z
488846999;Bonix-mapper;2030995;1;48057431;2017-04-23T11:34:16Z
488858161;Bonix-mapper;2030995;1;48059401;2017-04-23T12:48:51Z
488858162;Bonix-mapper;2030995;1;48059401;2017-04-23T12:48:51Z
488858163;Bonix-mapper;2030995;2;48104689;2017-04-24T22:37:43Z
488858164;Erickdeoliveiraleal;463504;2;48163742;2017-04-26T13:40:17Z
488858165;Bonix-mapper;2030995;1;48059401;2017-04-23T12:48:52Z
488858166;Bonix-mapper;2030995;1;48059401;2017-04-23T12:48:52Z
488858167;Bonix-mapper;2030995;2;48104689;2017-04-24T22:37:43Z
488858168;Bonix-mapper;2030995;1;48059401;2017-04-23T12:48:52Z
488858169;Bonix-mapper;2030995;1;48059401;2017-04-23T12:48:52Z
488858170;Bonix-mapper;2030995;1;48059401;2017-04-23T12:48:52Z
488858171;Bonix-mapper;2030995;1;48059401;2017-04-23T12:48:52Z
488858172;Bonix-mapper;2030995;1;48059401;2017-04-23T12:48:52Z
488858173;Bonix-mapper;2030995;1;48059401;2017-04-23T12:48:52Z
488858175;Bonix-mapper;2030995;1;48059401;2017-04-23T12:48:52Z
488858177;Bonix-mapper;2030995;1;48059401;2017-04-23T12:48:52Z
488858178;Bonix-mapper;2030995;1;48059401;2017-04-23T12:48:53Z
488858179;Bonix-mapper;2030995;1;48059401;2017-04-23T12:48:53Z
488858180;Bonix-mapper;2030995;1;48059401;2017-04-23T12:48:53Z
488858181;Bonix-mapper;2030995;1;48059401;2017-04-23T12:48:53Z
488858182;Bonix-mapper;2030995;1;48059401;2017-04-23T12:48:53Z
488858183;Bonix-mapper;2030995;1;48059401;2017-04-23T12:48:53Z
488858184;Bonix-mapper;2030995;2;48104689;2017-04-24T22:37:43Z
488858185;Bonix-mapper;2030995;1;48059401;2017-04-23T12:48:53Z
488858186;Bonix-mapper;2030995;1;48059401;2017-04-23T12:48:53Z
488858187;Bonix-mapper;2030995;1;48059401;2017-04-23T12:48:53Z
488858188;Bonix-mapper;2030995;1;48059401;2017-04-23T12:48:53Z
488858189;Bonix-mapper;2030995;1;48059401;2017-04-23T12:48:53Z
488858968;Bonix-mapper;2030995;1;48059575;2017-04-23T12:55:04Z
488859302;Bonix-mapper;2030995;1;48059650;2017-04-23T12:57:36Z
488859303;Bonix-mapper;2030995;1;48059650;2017-04-23T12:57:36Z
488861745;Bonix-mapper;2030995;1;48060175;2017-04-23T13:18:05Z
488861747;Bonix-mapper;2030995;1;48060175;2017-04-23T13:18:05Z
488861749;Bonix-mapper;2030995;1;48060175;2017-04-23T13:18:05Z
488862207;Bonix-mapper;2030995;1;48060306;2017-04-23T13:22:03Z
489164798;Bonix-mapper;2030995;1;48104689;2017-04-24T22:37:26Z
489164799;Bonix-mapper;2030995;1;48104689;2017-04-24T22:37:26Z
489164800;Bonix-mapper;2030995;1;48104689;2017-04-24T22:37:26Z
489164801;Bonix-mapper;2030995;1;48104689;2017-04-24T22:37:26Z
489164802;Bonix-mapper;2030995;1;48104689;2017-04-24T22:37:27Z
489164803;Bonix-mapper;2030995;1;48104689;2017-04-24T22:37:27Z
489164804;Bonix-mapper;2030995;1;48104689;2017-04-24T22:37:27Z
489164805;Bonix-mapper;2030995;1;48104689;2017-04-24T22:37:27Z
489164806;Bonix-mapper;2030995;1;48104689;2017-04-24T22:37:27Z
489164807;Bonix-mapper;2030995;1;48104689;2017-04-24T22:37:27Z
489164808;Bonix-mapper;2030995;1;48104689;2017-04-24T22:37:27Z
489164809;Bonix-mapper;2030995;1;48104689;2017-04-24T22:37:27Z
489164810;Bonix-mapper;2030995;1;48104689;2017-04-24T22:37:27Z
489164811;Bonix-mapper;2030995;1;48104689;2017-04-24T22:37:27Z
489166095;Bonix-mapper;2030995;1;48104835;2017-04-24T22:53:23Z
489166096;Bonix-mapper;2030995;1;48104835;2017-04-24T22:53:23Z
489166097;Bonix-mapper;2030995;1;48104835;2017-04-24T22:53:23Z
489166098;Bonix-mapper;2030995;1;48104835;2017-04-24T22:53:24Z
489166099;Bonix-mapper;2030995;1;48104835;2017-04-24T22:53:24Z
489166100;Bonix-mapper;2030995;1;48104835;2017-04-24T22:53:24Z
489166101;Bonix-mapper;2030995;1;48104835;2017-04-24T22:53:24Z
489453141;Bonix-mapper;2030995;1;48145058;2017-04-25T23:49:58Z
489453142;Bonix-mapper;2030995;1;48145058;2017-04-25T23:49:58Z
489453143;Bonix-mapper;2030995;1;48145058;2017-04-25T23:49:58Z
489453144;Bonix-mapper;2030995;1;48145058;2017-04-25T23:49:58Z
489454437;Bonix-mapper;2030995;1;48145241;2017-04-26T00:07:34Z
489454439;Bonix-mapper;2030995;1;48145241;2017-04-26T00:07:34Z
489465780;Bonix-mapper;2030995;1;48146475;2017-04-26T01:57:43Z
489465781;Bonix-mapper;2030995;1;48146475;2017-04-26T01:57:44Z
489465782;Bonix-mapper;2030995;1;48146475;2017-04-26T01:57:44Z
489465783;Bonix-mapper;2030995;1;48146475;2017-04-26T01:57:44Z
489465784;Bonix-mapper;2030995;1;48146475;2017-04-26T01:57:44Z
489468204;Bonix-mapper;2030995;2;48146670;2017-04-26T02:13:10Z
489468205;Bonix-mapper;2030995;1;48146630;2017-04-26T02:09:53Z
489468206;Bonix-mapper;2030995;1;48146630;2017-04-26T02:09:54Z
489468207;Bonix-mapper;2030995;1;48146630;2017-04-26T02:09:54Z
489468615;Bonix-mapper;2030995;1;48146670;2017-04-26T02:13:09Z
489492192;Imp_gl;2268702;1;48149581;2017-04-26T05:11:51Z
489492193;Imp_gl;2268702;1;48149581;2017-04-26T05:11:51Z
489669117;Bonix-mapper;2030995;1;48176670;2017-04-26T22:04:54Z
489669118;Bonix-mapper;2030995;1;48176670;2017-04-26T22:04:54Z
489669119;Bonix-mapper;2030995;1;48176670;2017-04-26T22:04:54Z
489706353;Bonix-mapper;2030995;1;48180516;2017-04-27T03:25:00Z
489707015;Bonix-mapper;2030995;1;48180604;2017-04-27T03:31:03Z
489708580;Bonix-mapper;2030995;1;48180706;2017-04-27T03:37:36Z
489708956;Bonix-mapper;2030995;1;48180719;2017-04-27T03:38:27Z
489711299;Bonix-mapper;2030995;1;48180933;2017-04-27T03:52:38Z
489800819;Racquad;1478490;1;48192771;2017-04-27T12:10:58Z
489800821;Racquad;1478490;1;48192771;2017-04-27T12:10:58Z
489817786;Ajbelnuovo;1799626;1;48194675;2017-04-27T13:16:50Z
489817787;Ajbelnuovo;1799626;2;48197482;2017-04-27T14:47:15Z
489817788;Ajbelnuovo;1799626;1;48194675;2017-04-27T13:16:50Z
489817789;Ajbelnuovo;1799626;2;48195783;2017-04-27T13:55:40Z
489817790;Ajbelnuovo;1799626;1;48194675;2017-04-27T13:16:51Z
489817791;Ajbelnuovo;1799626;1;48194675;2017-04-27T13:16:51Z
489817792;Ajbelnuovo;1799626;1;48194675;2017-04-27T13:16:51Z
489817793;Ajbelnuovo;1799626;1;48194675;2017-04-27T13:16:51Z
489817794;Ajbelnuovo;1799626;1;48194675;2017-04-27T13:16:51Z
489817795;Ajbelnuovo;1799626;1;48194675;2017-04-27T13:16:51Z
489817796;Ajbelnuovo;1799626;1;48194675;2017-04-27T13:16:51Z
489817797;Ajbelnuovo;1799626;1;48194675;2017-04-27T13:16:51Z
489817798;Ajbelnuovo;1799626;2;48195783;2017-04-27T13:55:38Z
489817800;Ajbelnuovo;1799626;1;48194675;2017-04-27T13:16:51Z
489817803;Ajbelnuovo;1799626;1;48194675;2017-04-27T13:16:51Z
489817804;Ajbelnuovo;1799626;1;48194675;2017-04-27T13:16:51Z
489817805;Ajbelnuovo;1799626;1;48194675;2017-04-27T13:16:51Z
489817806;Ajbelnuovo;1799626;1;48194675;2017-04-27T13:16:52Z
489817807;Ajbelnuovo;1799626;1;48194675;2017-04-27T13:16:52Z
489817808;Ajbelnuovo;1799626;1;48194675;2017-04-27T13:16:52Z
489817809;Ajbelnuovo;1799626;1;48194675;2017-04-27T13:16:52Z
489829750;Ajbelnuovo;1799626;1;48195783;2017-04-27T13:55:35Z
489829753;Ajbelnuovo;1799626;1;48195783;2017-04-27T13:55:35Z
489829756;Ajbelnuovo;1799626;1;48195783;2017-04-27T13:55:36Z
489829759;Ajbelnuovo;1799626;1;48195783;2017-04-27T13:55:36Z
489829762;Ajbelnuovo;1799626;1;48195783;2017-04-27T13:55:36Z
489829765;Ajbelnuovo;1799626;1;48195783;2017-04-27T13:55:36Z
489829767;Ajbelnuovo;1799626;1;48195783;2017-04-27T13:55:36Z
489829769;Ajbelnuovo;1799626;1;48195783;2017-04-27T13:55:36Z
489829771;Ajbelnuovo;1799626;1;48195783;2017-04-27T13:55:36Z
489829774;Ajbelnuovo;1799626;1;48195783;2017-04-27T13:55:36Z
489829776;Ajbelnuovo;1799626;1;48195783;2017-04-27T13:55:36Z
489829779;Ajbelnuovo;1799626;1;48195783;2017-04-27T13:55:36Z
489841825;Ajbelnuovo;1799626;2;55604248;2018-01-20T14:12:16Z
489841826;Ajbelnuovo;1799626;1;48197482;2017-04-27T14:47:10Z
489951611;Bonix-mapper;2030995;1;48210746;2017-04-27T22:28:30Z
489951614;Bonix-mapper;2030995;1;48210746;2017-04-27T22:28:30Z
489951616;Bonix-mapper;2030995;1;48210746;2017-04-27T22:28:30Z
489951620;Bonix-mapper;2030995;1;48210746;2017-04-27T22:28:30Z
489976965;Bonix-mapper;2030995;1;48213568;2017-04-28T02:37:57Z
489976966;Bonix-mapper;2030995;1;48213568;2017-04-28T02:37:57Z
489976967;Bonix-mapper;2030995;1;48213568;2017-04-28T02:37:57Z
489977055;Bonix-mapper;2030995;1;48213583;2017-04-28T02:38:46Z
489977112;Bonix-mapper;2030995;1;48213596;2017-04-28T02:39:28Z
489977789;Bonix-mapper;2030995;1;48213665;2017-04-28T02:44:20Z
489978186;Bonix-mapper;2030995;1;48213715;2017-04-28T02:48:16Z
489978187;Bonix-mapper;2030995;1;48213715;2017-04-28T02:48:16Z
489981712;Bonix-mapper;2030995;1;48213983;2017-04-28T03:03:59Z
489981713;Bonix-mapper;2030995;1;48213983;2017-04-28T03:03:59Z
489981714;Bonix-mapper;2030995;1;48213983;2017-04-28T03:04:00Z
489981715;Ajbelnuovo;1799626;2;52809472;2017-10-11T00:41:22Z
489981716;Bonix-mapper;2030995;1;48213983;2017-04-28T03:04:00Z
489981717;Bonix-mapper;2030995;1;48213983;2017-04-28T03:04:00Z
489981718;Bonix-mapper;2030995;1;48213983;2017-04-28T03:04:00Z
490203132;Rfreire;5748973;1;48240437;2017-04-28T21:14:55Z
490203142;Rfreire;5748973;1;48240437;2017-04-28T21:14:55Z
490208944;Bonix-mapper;2030995;1;48241396;2017-04-28T22:01:44Z
490217215;Ygorre;578108;1;48242538;2017-04-28T23:34:21Z
490217216;Ygorre;578108;1;48242538;2017-04-28T23:34:21Z
490218112;Ygorre;578108;1;48242675;2017-04-28T23:46:15Z
490218113;Ygorre;578108;1;48242675;2017-04-28T23:46:15Z
490218114;Ygorre;578108;1;48242675;2017-04-28T23:46:15Z
490218115;Ygorre;578108;1;48242675;2017-04-28T23:46:15Z
490218116;Ygorre;578108;1;48242675;2017-04-28T23:46:15Z
490218117;Ygorre;578108;1;48242675;2017-04-28T23:46:15Z
490218118;Ygorre;578108;1;48242675;2017-04-28T23:46:15Z
491764016;Erickdeoliveiraleal;463504;2;52999330;2017-10-17T02:56:25Z
491764017;Naoliv;463507;2;51793567;2017-09-06T21:10:59Z
492214359;Karitotp;2748195;1;48516456;2017-05-08T22:29:55Z
492214360;Karitotp;2748195;1;48516456;2017-05-08T22:29:55Z
492373597;Ajbelnuovo;1799626;1;48534838;2017-05-09T15:15:57Z
492373598;Ajbelnuovo;1799626;1;48534838;2017-05-09T15:15:57Z
492373599;Ajbelnuovo;1799626;1;48534838;2017-05-09T15:15:57Z
492373600;Ajbelnuovo;1799626;1;48534838;2017-05-09T15:15:57Z
492373601;Ajbelnuovo;1799626;1;48534838;2017-05-09T15:15:57Z
492373602;Ajbelnuovo;1799626;1;48534838;2017-05-09T15:15:57Z
492373603;Ajbelnuovo;1799626;1;48534838;2017-05-09T15:15:57Z
492439458;Karitotp;2748195;1;48544899;2017-05-09T22:00:55Z
492439459;Karitotp;2748195;1;48544899;2017-05-09T22:00:55Z
494213846;O fim;1842197;1;48764962;2017-05-17T14:37:05Z
495275593;Geogast;51045;1;48898894;2017-05-22T20:34:05Z
496492721;Ajbelnuovo;1799626;1;49050994;2017-05-28T17:44:11Z
496492722;Ajbelnuovo;1799626;1;49050994;2017-05-28T17:44:11Z
496492723;Fernandostoriellimariae;7343271;2;54887310;2017-12-24T13:19:49Z
496492724;Ajbelnuovo;1799626;1;49050994;2017-05-28T17:44:11Z
496492725;Ajbelnuovo;1799626;1;49050994;2017-05-28T17:44:11Z
496492726;Ajbelnuovo;1799626;1;49050994;2017-05-28T17:44:11Z
496492727;Fernandostoriellimariae;7343271;3;54887310;2017-12-24T13:19:49Z
496492728;Ajbelnuovo;1799626;1;49050994;2017-05-28T17:44:12Z
496492729;Ajbelnuovo;1799626;2;54998899;2017-12-29T02:41:26Z
496492730;Ajbelnuovo;1799626;1;49050994;2017-05-28T17:44:12Z
496492731;Ajbelnuovo;1799626;1;49050994;2017-05-28T17:44:12Z
496492732;Ajbelnuovo;1799626;1;49050994;2017-05-28T17:44:12Z
496492733;Ajbelnuovo;1799626;1;49050994;2017-05-28T17:44:12Z
496492734;Ajbelnuovo;1799626;1;49050994;2017-05-28T17:44:12Z
496492735;Ajbelnuovo;1799626;1;49050994;2017-05-28T17:44:12Z
496492736;Ajbelnuovo;1799626;1;49050994;2017-05-28T17:44:12Z
496492737;Ajbelnuovo;1799626;2;53223016;2017-10-25T00:33:49Z
496492738;Ajbelnuovo;1799626;2;53223016;2017-10-25T00:33:48Z
496492739;Ajbelnuovo;1799626;1;49050994;2017-05-28T17:44:12Z
496492741;Ajbelnuovo;1799626;1;49050994;2017-05-28T17:44:12Z
496492743;Ajbelnuovo;1799626;1;49050994;2017-05-28T17:44:12Z
496492744;Ajbelnuovo;1799626;1;49050994;2017-05-28T17:44:12Z
496492746;Ajbelnuovo;1799626;1;49050994;2017-05-28T17:44:12Z
496492747;Ajbelnuovo;1799626;1;49050994;2017-05-28T17:44:12Z
496492748;Ajbelnuovo;1799626;1;49050994;2017-05-28T17:44:13Z
496492749;Ajbelnuovo;1799626;2;53223016;2017-10-25T00:33:47Z
496492750;Ajbelnuovo;1799626;1;49050994;2017-05-28T17:44:13Z
496492751;Ajbelnuovo;1799626;1;49050994;2017-05-28T17:44:13Z
496492752;Ajbelnuovo;1799626;1;49050994;2017-05-28T17:44:13Z
496492753;Ajbelnuovo;1799626;1;49050994;2017-05-28T17:44:13Z
496492754;Ajbelnuovo;1799626;2;53223016;2017-10-25T00:33:48Z
496492755;Ajbelnuovo;1799626;1;49050994;2017-05-28T17:44:13Z
496492756;Ajbelnuovo;1799626;1;49050994;2017-05-28T17:44:13Z
496492757;Ajbelnuovo;1799626;1;49050994;2017-05-28T17:44:13Z
496492758;Ajbelnuovo;1799626;1;49050994;2017-05-28T17:44:13Z
496492759;Ajbelnuovo;1799626;1;49050994;2017-05-28T17:44:13Z
496492760;Ajbelnuovo;1799626;1;49050994;2017-05-28T17:44:13Z
496492761;Ajbelnuovo;1799626;2;54998899;2017-12-29T02:41:22Z
496492762;Ajbelnuovo;1799626;2;54998899;2017-12-29T02:41:22Z
496497543;Ajbelnuovo;1799626;1;49051839;2017-05-28T18:25:24Z
496497544;Ajbelnuovo;1799626;1;49051839;2017-05-28T18:25:24Z
496497545;Ajbelnuovo;1799626;1;49051839;2017-05-28T18:25:25Z
496497546;Ajbelnuovo;1799626;1;49051839;2017-05-28T18:25:25Z
496497547;Ajbelnuovo;1799626;1;49051839;2017-05-28T18:25:25Z
496497548;Ajbelnuovo;1799626;2;54501513;2017-12-10T04:00:17Z
496497549;Ajbelnuovo;1799626;2;54312987;2017-12-03T23:24:43Z
496497550;Ajbelnuovo;1799626;1;49051839;2017-05-28T18:25:25Z
496497551;Ajbelnuovo;1799626;1;49051839;2017-05-28T18:25:25Z
